,gasprice,height,heightl1,difficulty,diffl1,gaslimit,limitl1,gasused,gasusedl1,timestamp,timestampl1,gaspricel1,gaspricel2,avegasprice,maxgasprice,avel1,avel2,timespan1,timespan2,confirmtime
1271,4,4833959,4833958,1.93191E+15,1.93002E+15,8000029,8000029,7998539,1028535,1514754201,1514754199,40,21,19.806594,91,53.677742,23.752101,2,20,50.45665281
1272,20,4833960,4833959,1.93285E+15,1.93191E+15,8003934,8000029,7995483,7998539,1514754204,1514754201,4,40,21.244102,51,19.806594,53.677742,3,5,49.41900913
1273,1,4833961,4833960,1.9338E+15,1.93285E+15,8000029,8003934,7914248,7995483,1514754212,1514754204,20,4,18.591341,51,21.244102,19.806594,8,11,47.68299926
1274,0.1,4833962,4833961,1.93569E+15,1.9338E+15,8000029,8000029,4982401,7914248,1514754216,1514754212,1,20,12.073529,49,18.591341,21.244102,4,12,53.39184762
1275,21,4833963,4833962,1.93663E+15,1.93569E+15,8000000,8000029,7999528,4982401,1514754224,1514754216,0.1,1,22.123639,100,12.073529,18.591341,8,12,48.36611259
1276,1,4833964,4833963,1.93758E+15,1.93663E+15,8003907,8000000,8003423,7999528,1514754227,1514754224,21,0.1,19.177403,60,22.123639,12.073529,3,11,56.72673752
1277,4.5,4833965,4833964,1.93852E+15,1.93758E+15,8000029,8003907,4613844,8003423,1514754231,1514754227,1,21,42.673243,135,19.177403,22.123639,4,7,53.59258723
1278,4,4833966,4833965,1.93379E+15,1.93852E+15,8000029,8000029,7988181,4613844,1514754289,1514754231,4.5,1,28.651471,147,42.673243,19.177403,58,62,46.04003856
1279,12,4833967,4833966,1.93379E+15,1.93379E+15,7992222,8000029,7981535,7988181,1514754315,1514754289,4,4.5,37.469364,140,28.651471,42.673243,26,84,42.63207666
1280,1,4833968,4833967,1.93379E+15,1.93379E+15,8000000,7992222,7989670,7981535,1514754328,1514754315,12,4,28.22753,100,37.469364,28.651471,13,39,58.37742899
1281,0.5,4833969,4833968,1.93473E+15,1.93379E+15,8003892,8000000,7985268,7989670,1514754337,1514754328,1,12,22.641263,88.47,28.22753,37.469364,9,22,49.68176025
1282,1,4833970,4833969,1.93568E+15,1.93473E+15,8000029,8003892,7725672,7985268,1514754347,1514754337,0.5,1,14.033284,60,22.641263,28.22753,10,19,56.96535818
1283,4,4833971,4833970,1.93662E+15,1.93568E+15,8000029,8000029,769859,7725672,1514754350,1514754347,1,0.5,22.852353,51,14.033284,22.641263,3,13,56.35095299
1284,20,4833972,4833971,1.93851E+15,1.93662E+15,8000029,8000029,665334,769859,1514754355,1514754350,4,1,31.0584,91,22.852353,14.033284,5,8,51.00426229
1285,1,4833973,4833972,1.93946E+15,1.93851E+15,8000000,8000029,7968130,665334,1514754360,1514754355,20,4,25.993571,91,31.0584,22.852353,5,10,42.8586681
1286,1,4833974,4833973,1.93851E+15,1.93946E+15,8000029,8000000,7884465,7968130,1514754382,1514754360,1,20,15.317955,147,25.993571,31.0584,22,27,54.44852423
1287,4,4833975,4833974,1.93946E+15,1.93851E+15,7992222,8000029,2357315,7884465,1514754386,1514754382,1,1,19.137838,60,15.317955,25.993571,4,26,54.43131844
1288,4,4833976,4833975,1.93946E+15,1.93946E+15,7999992,7992222,3275671,2357315,1514754396,1514754386,4,1,29.977027,140,19.137838,15.317955,10,14,54.97378403
1289,4,4833977,4833976,1.93946E+15,1.93946E+15,8000029,7999992,3472663,3275671,1514754409,1514754396,4,4,29.507292,60,29.977027,19.137838,13,23,44.75626121
1290,4,4833978,4833977,1.94041E+15,1.93946E+15,8000029,8000029,3971189,3472663,1514754411,1514754409,4,4,32.244792,91,29.507292,29.977027,2,15,55.33285133
1291,4,4833979,4833978,1.94136E+15,1.94041E+15,7992222,8000029,757027,3971189,1514754413,1514754411,4,4,24.8175,55,32.244792,29.507292,2,4,54.86551615
1292,4,4833980,4833979,1.94041E+15,1.94136E+15,7999992,7992222,6138704,757027,1514754431,1514754413,4,4,27.88748,120,24.8175,32.244792,18,20,54.37807323
1293,1,4833981,4833980,1.94041E+15,1.94041E+15,8000029,7999992,7766076,6138704,1514754448,1514754431,4,4,22.55472,91,27.88748,24.8175,17,35,49.66591832
1294,4,4833982,4833981,1.94041E+15,1.94041E+15,8000029,8000029,7920511,7766076,1514754465,1514754448,1,4,24.264222,88,22.55472,27.88748,17,34,52.3024101
1295,1,4833983,4833982,1.9423E+15,1.94041E+15,8000029,8000029,7857210,7920511,1514754472,1514754465,4,1,25.529739,80,24.264222,22.55472,7,24,50.83337929
1296,0.4,4833984,4833983,1.94325E+15,1.9423E+15,7992222,8000029,7967805,7857210,1514754476,1514754472,1,4,16.488476,55,25.529739,24.264222,4,11,45.48504562
1297,4,4833985,4833984,1.94325E+15,1.94325E+15,7984452,7992222,5785308,7967805,1514754485,1514754476,0.4,1,31.408944,140,16.488476,25.529739,9,13,52.16491477
1298,1,4833986,4833985,1.93946E+15,1.94325E+15,7992222,7984452,7982279,5785308,1514754531,1514754485,4,0.4,25.718268,130,31.408944,16.488476,46,55,54.94971393
1299,20,4833987,4833986,1.93851E+15,1.93946E+15,7996111,7992222,7993273,7982279,1514754552,1514754531,1,4,32.903116,147,25.718268,31.408944,21,67,45.62516546
1300,4,4833988,4833987,1.93851E+15,1.93851E+15,7988337,7996111,7925066,7993273,1514754562,1514754552,20,1,18.229191,140,32.903116,25.718268,10,31,44.17697815
1301,4,4833989,4833988,1.93945E+15,1.93851E+15,7980567,7988337,3707683,7925066,1514754566,1514754562,4,20,18.295,120,18.229191,32.903116,4,14,51.53435796
1302,4,4833990,4833989,1.93945E+15,1.93945E+15,7988337,7980567,4209553,3707683,1514754583,1514754566,4,4,30.280826,140,18.295,18.229191,17,21,56.79954354
1303,6,4833991,4833990,1.94135E+15,1.93945E+15,7996107,7988337,241375,4209553,1514754584,1514754583,4,4,27.333333,55,30.280826,18.295,1,18,47.77881412
1304,4,4833992,4833991,1.9423E+15,1.94135E+15,8000029,7996107,1872919,241375,1514754588,1514754584,6,4,26.388333,55,27.333333,30.280826,4,5,47.44808394
1305,1,4833993,4833992,1.94325E+15,1.9423E+15,8000029,8000029,1592386,1872919,1514754592,1514754588,4,6,15.037407,100,26.388333,27.333333,4,8,57.74886197
1306,0.5,4833994,4833993,1.94325E+15,1.94325E+15,7992222,8000029,7986742,1592386,1514754608,1514754592,1,4,22.224902,89,15.037407,26.388333,16,20,41.33331522
1307,1,4833995,4833994,1.94325E+15,1.94325E+15,8000000,7992222,7961746,7986742,1514754620,1514754608,0.5,1,28.035774,140,22.224902,15.037407,12,28,53.34857648
1308,9.1,4833996,4833995,1.94419E+15,1.94325E+15,8000029,8000000,841900,7961746,1514754623,1514754620,1,0.5,22.438,50,28.035774,22.224902,3,15,44.07011477
1309,20,4833997,4833996,1.94514E+15,1.94419E+15,8000029,8000029,394826,841900,1514754624,1514754623,9.1,1,27.666667,51,22.438,28.035774,1,4,59.0382778
1310,1,4833998,4833997,1.94704E+15,1.94514E+15,8000000,8000029,7962585,394826,1514754631,1514754624,20,9.1,16.626438,60,27.666667,22.438,7,8,53.2905897
1311,4,4833999,4833998,1.94704E+15,1.94704E+15,7992222,8000000,3041447,7962585,1514754641,1514754631,1,20,28.421538,130,16.626438,27.666667,10,17,43.69249442
1312,1,4834000,4833999,1.94609E+15,1.94704E+15,8000000,7992222,7962135,3041447,1514754665,1514754641,4,1,29.284806,100,28.421538,16.626438,24,34,58.69835131
1313,4,4834001,4834000,1.94609E+15,1.94609E+15,8000029,8000000,5743761,7962135,1514754676,1514754665,1,4,30.034679,100,29.284806,28.421538,11,35,52.15292212
1314,4,4834002,4834001,1.94704E+15,1.94609E+15,8000029,8000029,927340,5743761,1514754679,1514754676,4,1,20.358,50,30.034679,29.284806,3,14,54.2003263
1315,4,4834003,4834002,1.94704E+15,1.94704E+15,8000029,8000029,6366313,927340,1514754696,1514754679,4,4,21.510565,54,20.358,30.034679,17,20,43.3751092
1316,1,4834004,4834003,1.94799E+15,1.94704E+15,8001543,8000029,7969578,6366313,1514754702,1514754696,4,4,19.734658,100,21.510565,20.358,6,23,51.91943813
1317,1,4834005,4834004,1.94799E+15,1.94799E+15,8005404,8001543,7969607,7969578,1514754711,1514754702,1,4,16.519211,130,19.734658,21.510565,9,15,47.9181172
1318,1,4834006,4834005,1.94894E+15,1.94799E+15,8009262,8005404,7979218,7969607,1514754722,1514754711,1,1,16.171313,91,16.519211,19.734658,11,20,44.30886162
1319,0.1,4834007,4834006,1.94799E+15,1.94894E+15,8001472,8009262,7987775,7979218,1514754740,1514754722,1,1,21.341961,60,16.171313,16.519211,18,29,44.00133101
1320,1,4834008,4834007,1.94894E+15,1.94799E+15,8005360,8001472,7957779,7987775,1514754745,1514754740,0.1,1,23.229643,55,21.341961,16.171313,5,23,42.26912883
1321,4,4834009,4834008,1.94799E+15,1.94894E+15,7997550,8005360,7992628,7957779,1514754768,1514754745,1,0.1,23.037454,100,23.229643,21.341961,23,28,49.7332126
1322,21,4834010,4834009,1.94704E+15,1.94799E+15,8001448,7997550,7998462,7992628,1514754787,1514754768,4,1,27.154038,147,23.037454,23.229643,19,42,56.6436279
1323,1,4834011,4834010,1.94514E+15,1.94704E+15,7993665,8001448,7983711,7998462,1514754814,1514754787,21,4,23.631625,75,27.154038,23.037454,27,46,50.62526419
1324,4,4834012,4834011,1.94609E+15,1.94514E+15,8000029,7993665,7952942,7983711,1514754819,1514754814,1,21,19.88,55,23.631625,27.154038,5,32,58.50210705
1325,8,4834013,4834012,1.94324E+15,1.94609E+15,8003867,8000029,7994493,7952942,1514754856,1514754819,4,1,34.231042,147,19.88,23.631625,37,42,47.29747002
1326,1,4834014,4834013,1.94514E+15,1.94324E+15,8007762,8003867,7026791,7994493,1514754864,1514754856,8,4,19.360561,60,34.231042,19.88,8,45,58.04659454
1327,1,4834015,4834014,1.94704E+15,1.94514E+15,8010236,8007762,7974295,7026791,1514754869,1514754864,1,8,14.05,60,19.360561,34.231042,5,13,54.50743342
1328,1,4834016,4834015,1.94704E+15,1.94704E+15,8002434,8010236,2234207,7974295,1514754878,1514754869,1,1,26.955231,91,14.05,19.360561,9,14,42.38658175
1329,4,4834017,4834016,1.94609E+15,1.94704E+15,7994627,8002434,7830516,2234207,1514754900,1514754878,1,1,23.786316,91,26.955231,14.05,22,31,48.93068777
1330,1,4834018,4834017,1.94418E+15,1.94609E+15,8000000,7994627,7963113,7830516,1514754932,1514754900,4,1,26.741364,120,23.786316,26.955231,32,54,44.75649629
1331,1,4834019,4834018,1.94324E+15,1.94418E+15,8000029,8000000,7946393,7963113,1514754954,1514754932,1,4,11.871536,91,26.741364,23.786316,22,54,45.51751361
1332,13,4834020,4834019,1.94418E+15,1.94324E+15,7992222,8000029,862546,7946393,1514754957,1514754954,1,1,32.064286,80,11.871536,26.741364,3,25,59.32596598
1333,1,4834021,4834020,1.94513E+15,1.94418E+15,7999992,7992222,4653444,862546,1514754963,1514754957,13,1,10.047484,100,32.064286,11.871536,6,9,55.08162884
1334,60,4834022,4834021,1.94513E+15,1.94513E+15,7998997,7999992,146472,4653444,1514754974,1514754963,1,13,77.5,100,10.047484,32.064286,11,17,46.00806845
1335,1,4834023,4834022,1.94323E+15,1.94513E+15,8000029,7998997,7983308,146472,1514755009,1514754974,60,1,24.845585,147,77.5,10.047484,35,46,50.00875257
1336,4,4834024,4834023,1.94323E+15,1.94323E+15,8000029,8000029,7992508,7983308,1514755019,1514755009,1,60,29.258913,91,24.845585,77.5,10,45,44.42448663
1337,0.5,4834025,4834024,1.94418E+15,1.94323E+15,8003925,8000029,7983539,7992508,1514755026,1514755019,4,1,28.162066,91,29.258913,24.845585,7,17,44.57067197
1338,1,4834026,4834025,1.94418E+15,1.94418E+15,8007804,8003925,7973868,7983539,1514755036,1514755026,0.5,4,20.064111,63,28.162066,29.258913,10,17,49.14732385
1339,1,4834027,4834026,1.94418E+15,1.94418E+15,8000029,8007804,3960084,7973868,1514755051,1514755036,1,0.5,24.621756,91,20.064111,28.162066,15,25,50.73796742
1340,0.1,4834028,4834027,1.94513E+15,1.94418E+15,7992222,8000029,7969448,3960084,1514755055,1514755051,1,1,15.883861,70,24.621756,20.064111,4,19,48.41049339
1341,1,4834029,4834028,1.94513E+15,1.94513E+15,7996092,7992222,7952585,7969448,1514755066,1514755055,0.1,1,20.338412,60,15.883861,24.621756,11,15,53.06624798
1342,4,4834030,4834029,1.94513E+15,1.94513E+15,7988300,7996092,6686212,7952585,1514755075,1514755066,1,0.1,23.179379,91,20.338412,15.883861,9,20,49.89959632
1343,1,4834031,4834030,1.94608E+15,1.94513E+15,7996070,7988300,6521101,6686212,1514755090,1514755075,4,1,21.954624,68,23.179379,20.338412,15,24,55.1511035
1344,21,4834032,4834031,1.94323E+15,1.94608E+15,8000000,7996070,7996751,6521101,1514755128,1514755090,1,4,28.85732,100,21.954624,23.179379,38,53,50.88085809
1345,1,4834033,4834032,1.94418E+15,1.94323E+15,8003902,8000000,7986420,7996751,1514755134,1514755128,21,1,17.768581,63,28.85732,21.954624,6,44,50.01739073
1346,4,4834034,4834033,1.94513E+15,1.94418E+15,7996107,8003902,3448587,7986420,1514755140,1514755134,1,21,23.917818,60,17.768581,28.85732,6,12,43.00616315
1347,4,4834035,4834034,1.94703E+15,1.94513E+15,8000029,7996107,2793998,3448587,1514755148,1514755140,4,1,27.508333,100,23.917818,17.768581,8,14,46.65652024
1348,0.5,4834036,4834035,1.94608E+15,1.94703E+15,8000000,8000029,7993745,2793998,1514755169,1514755148,4,4,25.642924,70,27.508333,23.917818,21,29,41.09966011
1349,1,4834037,4834036,1.94703E+15,1.94608E+15,8000029,8000000,1414547,7993745,1514755172,1514755169,0.5,4,16.870189,120,25.642924,27.508333,3,24,42.25826509
1350,1.72,4834038,4834037,1.94608E+15,1.94703E+15,8000029,8000029,7990046,1414547,1514755192,1514755172,1,0.5,27.087197,147,16.870189,25.642924,20,23,57.04227227
1351,4,4834039,4834038,1.94608E+15,1.94608E+15,7992222,8000029,6154428,7990046,1514755202,1514755192,1.72,1,33.254098,120,27.087197,16.870189,10,30,49.87177945
1352,4,4834040,4834039,1.94703E+15,1.94608E+15,7984452,7992222,3487102,6154428,1514755208,1514755202,4,1.72,50.189579,2000,33.254098,27.087197,6,16,44.40991722
1353,0.5,4834041,4834040,1.94893E+15,1.94703E+15,7981764,7984452,7965890,3487102,1514755216,1514755208,4,4,24.240189,60,50.189579,33.254098,8,14,41.62018919
1354,4,4834042,4834041,1.94798E+15,1.94893E+15,7973981,7981764,5875278,7965890,1514755236,1514755216,0.5,4,26.650496,100,24.240189,50.189579,20,28,59.32405327
1355,4,4834043,4834042,1.94798E+15,1.94798E+15,7966211,7973981,3363764,5875278,1514755247,1514755236,4,0.5,27.63,68,26.650496,24.240189,11,31,48.32801194
1356,0.5,4834044,4834043,1.94798E+15,1.94798E+15,7973989,7966211,7971377,3363764,1514755262,1514755247,4,4,21.396641,60,27.63,26.650496,15,26,44.48654636
1357,13.1,4834045,4834044,1.94703E+15,1.94798E+15,7966211,7973989,5694138,7971377,1514755289,1514755262,0.5,4,28.256175,100,21.396641,27.63,27,42,48.77983147
1358,0.5,4834046,4834045,1.94608E+15,1.94703E+15,7958441,7966211,7958066,5694138,1514755308,1514755289,13.1,0.5,20.85415,70,28.256175,21.396641,19,46,52.68331711
1359,0.5,4834047,4834046,1.94703E+15,1.94608E+15,7966211,7958441,7950993,7958066,1514755311,1514755308,0.5,13.1,17.066393,68,20.85415,28.256175,3,22,53.87699435
1360,0.1,4834048,4834047,1.94798E+15,1.94703E+15,7958441,7966211,7919292,7950993,1514755315,1514755311,0.5,0.5,12.29403,120,17.066393,20.85415,4,7,50.05242984
1361,1,4834049,4834048,1.94607E+15,1.94798E+15,7966211,7958441,7947197,7919292,1514755344,1514755315,0.1,0.5,25.133789,91,12.29403,17.066393,29,33,42.4822148
1362,4,4834050,4834049,1.94797E+15,1.94607E+15,7973981,7966211,3247931,7947197,1514755349,1514755344,1,0.1,27.714222,55,25.133789,12.29403,5,34,56.51877801
1363,0.5,4834051,4834050,1.94797E+15,1.94797E+15,7966211,7973981,7950512,3247931,1514755360,1514755349,4,1,23.491458,68,27.714222,25.133789,11,16,53.81984601
1364,21,4834052,4834051,1.94702E+15,1.94797E+15,7973989,7966211,7973102,7950512,1514755379,1514755360,0.5,4,31.032167,68,23.491458,27.714222,19,30,56.76460735
1365,21,4834053,4834052,1.94417E+15,1.94702E+15,7966211,7973989,7948338,7973102,1514755419,1514755379,21,0.5,27.152128,120,31.032167,23.491458,40,59,48.57088819
1366,8,4834054,4834053,1.94512E+15,1.94417E+15,7973989,7966211,7957693,7948338,1514755426,1514755419,21,21,28.279064,68,27.152128,31.032167,7,47,45.47849289
1367,4,4834055,4834054,1.94512E+15,1.94512E+15,7981751,7973989,7897799,7957693,1514755440,1514755426,8,21,20.792438,100,28.279064,27.152128,14,21,53.75464771
1368,0.5,4834056,4834055,1.94702E+15,1.94512E+15,7989544,7981751,7969543,7897799,1514755444,1514755440,4,8,15.536486,120,20.792438,28.279064,4,18,52.93720574
1369,4,4834057,4834056,1.94797E+15,1.94702E+15,7997328,7989544,1364924,7969543,1514755449,1514755444,0.5,4,29.675676,120,15.536486,20.792438,5,9,58.47211208
1370,20,4834058,4834057,1.94987E+15,1.94797E+15,8000029,7997328,285157,1364924,1514755450,1514755449,4,0.5,28.090909,41,29.675676,15.536486,1,6,57.51563797
1371,20,4834059,4834058,1.94607E+15,1.94987E+15,8000029,8000029,7999487,285157,1514755499,1514755450,20,4,29.044094,91,28.090909,29.675676,49,50,52.95259092
1372,4,4834060,4834059,1.94702E+15,1.94607E+15,7992222,8000029,7931842,7999487,1514755506,1514755499,20,20,24.723245,147,29.044094,28.090909,7,56,45.30636372
1373,4,4834061,4834060,1.94797E+15,1.94702E+15,7999992,7992222,1802810,7931842,1514755510,1514755506,4,20,26.525682,55,24.723245,29.044094,4,11,49.36812049
1374,6,4834062,4834061,1.94892E+15,1.94797E+15,8000029,7999992,1089219,1802810,1514755512,1514755510,4,4,22.125,50,26.525682,24.723245,2,6,45.38039041
1375,4,4834063,4834062,1.94987E+15,1.94892E+15,8000029,8000029,1457851,1089219,1514755519,1514755512,6,4,30.574717,100,22.125,26.525682,7,9,48.27694577
1376,0.5,4834064,4834063,1.94987E+15,1.94987E+15,8000000,8000029,7989855,1457851,1514755535,1514755519,4,6,23.377866,100,30.574717,22.125,16,23,48.24093793
1377,0.5,4834065,4834064,1.94987E+15,1.94987E+15,8003892,8000000,7988140,7989855,1514755552,1514755535,0.5,4,25.335379,130,23.377866,30.574717,17,33,53.93785315
1378,21,4834066,4834065,1.95177E+15,1.94987E+15,8000029,8003892,940944,7988140,1514755557,1514755552,0.5,0.5,31.862069,63,25.335379,23.377866,5,22,49.14772933
1379,4,4834067,4834066,1.95082E+15,1.95177E+15,8000029,8000029,6943098,940944,1514755576,1514755557,21,0.5,28.869454,84.06,31.862069,25.335379,19,24,42.69327037
1380,4,4834068,4834067,1.95177E+15,1.95082E+15,8000029,8000029,1408889,6943098,1514755588,1514755576,4,21,29.239565,60,28.869454,31.862069,12,31,58.42620163
1381,4,4834069,4834068,1.95273E+15,1.95177E+15,8000029,8000029,1510190,1408889,1514755594,1514755588,4,4,29.829787,100,29.239565,28.869454,6,18,56.05234606
1382,0.5,4834070,4834069,1.95273E+15,1.95273E+15,8000029,8000029,7989776,1510190,1514755606,1514755594,4,4,8.533984,100,29.829787,29.239565,12,18,40.10202886
1383,0.5,4834071,4834070,1.95273E+15,1.95273E+15,8003921,8000029,7998128,7989776,1514755616,1514755606,0.5,4,23.518598,100,8.533984,29.829787,10,22,46.10868136
1384,1,4834072,4834071,1.95368E+15,1.95273E+15,8007822,8003921,7996269,7998128,1514755621,1514755616,0.5,0.5,21.086774,100,23.518598,8.533984,5,15,44.13647815
1385,4,4834073,4834072,1.95463E+15,1.95368E+15,8000029,8007822,6156442,7996269,1514755634,1514755621,1,0.5,25.330496,70,21.086774,23.518598,13,18,55.8872949
1386,1,4834074,4834073,1.95559E+15,1.95463E+15,8001236,8000029,7989804,6156442,1514755640,1514755634,4,1,14.858281,86.13,25.330496,21.086774,6,19,44.35742224
1387,4,4834075,4834074,1.95463E+15,1.95559E+15,8000029,8001236,7944293,7989804,1514755665,1514755640,1,4,24.960144,100,14.858281,25.330496,25,31,48.26873518
1388,1,4834076,4834075,1.95368E+15,1.95463E+15,8000029,8000029,7998323,7944293,1514755686,1514755665,4,1,21.343985,147,24.960144,14.858281,21,46,54.46446558
1389,0.5,4834077,4834076,1.95272E+15,1.95368E+15,7992222,8000029,7983087,7998323,1514755707,1514755686,1,4,23.195292,120,21.343985,24.960144,21,42,44.11045525
1390,0.5,4834078,4834077,1.95177E+15,1.95272E+15,7984452,7992222,7974276,7983087,1514755734,1514755707,0.5,1,23.622318,120,23.195292,21.343985,27,48,58.81601217
1391,4,4834079,4834078,1.95082E+15,1.95177E+15,7976682,7984452,7905179,7974276,1514755763,1514755734,0.5,0.5,27.473125,80,23.622318,23.195292,29,56,55.01819917
1392,1,4834080,4834079,1.95082E+15,1.95082E+15,7984452,7976682,7964306,7905179,1514755775,1514755763,4,0.5,14.96945,80,27.473125,23.622318,12,41,53.82956952
1393,5,4834081,4834080,1.94701E+15,1.95082E+15,7992222,7984452,7990315,7964306,1514755821,1514755775,1,4,26.305139,100,14.96945,27.473125,46,58,53.00907541
1394,1,4834082,4834081,1.94796E+15,1.94701E+15,7999992,7992222,7401572,7990315,1514755828,1514755821,5,1,30.845956,60,26.305139,14.96945,7,53,46.06810122
1395,1,4834083,4834082,1.94891E+15,1.94796E+15,8000029,7999992,5025296,7401572,1514755833,1514755828,1,5,9.991644,100,30.845956,26.305139,5,12,40.78886983
1396,0.5,4834084,4834083,1.95081E+15,1.94891E+15,8000000,8000029,7997617,5025296,1514755840,1514755833,1,1,17.643421,100,9.991644,30.845956,7,12,45.24258848
1397,0.1,4834085,4834084,1.95177E+15,1.95081E+15,8000029,8000000,7952845,7997617,1514755848,1514755840,0.5,1,225490206.9,23000000000,17.643421,9.991644,8,15,50.23580318
1398,4,4834086,4834085,1.95081E+15,1.95177E+15,8000029,8000029,7848633,7952845,1514755867,1514755848,0.1,0.5,28.453684,100,225490206.9,17.643421,19,27,52.71298467
