,gasprice,height,difficulty,gaslimit,gasused,timestamp,gaspricel1,gaspricel2,avegasprice,avel1,avel2,timespan1,timespan2
1487,1,4834175,1.94316E+15,7996070,7976579,1514757204,1,10,23.12041051,35.06264133,26.16838783,14,22
1488,10,4834176,1.94411E+15,7988300,3857536,1514757211,1,1,25.64705882,23.12041051,35.06264133,7,21
1489,1,4834177,1.94506E+15,7996070,7992024,1514757214,10,1,13.32840769,25.64705882,23.12041051,3,10
1490,1,4834178,1.94506E+15,8000000,7998548,1514757227,1,10,23.16679251,13.32840769,25.64705882,13,16
1491,1,4834179,1.94506E+15,8003905,7992580,1514757239,1,1,22.59681525,23.16679251,13.32840769,12,25
1492,10,4834180,1.94601E+15,7996107,1929393,1514757244,1,1,26.88642918,22.59681525,23.16679251,5,17
1493,10,4834181,1.94221E+15,7988337,4840210,1514757289,10,1,30.58994652,26.88642918,22.59681525,45,50
1494,10,4834182,1.94316E+15,7996137,7985762,1514757296,10,10,28.3200968,30.58994652,26.88642918,7,52
1495,10,4834183,1.94411E+15,8000029,4155431,1514757300,10,10,16.3826087,28.3200968,30.58994652,4,11
1496,10,4834184,1.94411E+15,8000029,4117154,1514757311,10,10,30.38439246,16.3826087,28.3200968,11,15
1497,1,4834185,1.94316E+15,8000000,7990982,1514757332,10,10,28.68207069,30.38439246,16.3826087,21,32
1498,10,4834186,1.94411E+15,8000029,629864,1514757336,1,10,32.70833333,28.68207069,30.38439246,4,25
1499,10,4834187,1.94221E+15,8000000,7986779,1514757365,10,1,30.14482714,32.70833333,28.68207069,29,33
1500,1,4834188,1.94316E+15,7992222,7989584,1514757373,10,10,17.86690795,30.14482714,32.70833333,8,37
1501,1,4834189,1.94126E+15,8000000,7982941,1514757407,1,10,26.59384921,17.86690795,30.14482714,34,42
1502,21,4834190,1.93652E+15,8000029,7989103,1514757464,1,1,25.61738362,26.59384921,17.86690795,57,91
1503,1,4834191,1.93746E+15,8003920,7995527,1514757468,21,1,23.96803082,25.61738362,26.59384921,4,61
1504,13.92,4834192,1.93841E+15,8000029,3604228,1514757473,1,21,16.07746835,23.96803082,25.61738362,5,9
1505,1,4834193,1.93746E+15,7992222,7981873,1514757497,13.92,1,24.58308206,16.07746835,23.96803082,24,29
1506,10,4834194,1.93841E+15,7984452,3877660,1514757501,1,13.92,24.4274187,24.58308206,16.07746835,4,28
1507,0,4834195,1.93746E+15,7976682,7971259,1514757528,10,1,21.4563149,24.4274187,24.58308206,27,31
1508,1,4834196,1.93841E+15,7984470,7983247,1514757534,0,10,31.46585547,21.4563149,24.4274187,6,33
1509,1,4834197,1.93841E+15,7992259,7972295,1514757550,1,0,9.574479931,31.46585547,21.4563149,16,22
1510,1,4834198,1.93746E+15,7996134,7986535,1514757570,1,1,25.73041481,9.574479931,31.46585547,20,36
1511,20,4834199,1.93841E+15,8000029,1067138,1514757574,1,1,25.76083333,25.73041481,9.574479931,4,24
1512,100,4834200,1.93841E+15,8000029,5229287,1514757583,20,1,51.57394162,25.76083333,25.73041481,9,13
1513,200,4834201,1.93273E+15,7992222,7982356,1514757648,100,20,22.67218865,51.57394162,25.76083333,65,74
1514,10,4834202,1.93273E+15,7999992,7989190,1514757665,200,100,22.91489399,22.67218865,51.57394162,17,82
1515,1,4834203,1.93273E+15,8000029,7923864,1514757680,10,200,23.50621942,22.91489399,22.67218865,15,32
1516,10,4834204,1.93367E+15,8000029,2479198,1514757687,1,10,17.25714286,23.50621942,22.91489399,7,22
1517,1,4834205,1.93367E+15,7992222,4042899,1514757697,10,1,25.97365391,17.25714286,23.50621942,10,17
1518,1,4834206,1.93367E+15,7999992,4878636,1514757709,1,10,27.07821429,25.97365391,17.25714286,12,22
1519,10,4834207,1.93273E+15,7992185,6500043,1514757734,1,1,29.54011108,27.07821429,25.97365391,25,37
1520,1,4834208,1.93179E+15,7999988,7980681,1514757753,10,1,28.00756629,29.54011108,27.07821429,19,44
1521,10,4834209,1.9299E+15,7992185,7980248,1514757781,1,10,23.46244755,28.00756629,29.54011108,28,47
1522,10,4834210,1.9299E+15,7999955,7997053,1514757797,10,1,22.60592925,23.46244755,28.00756629,16,44
1523,10,4834211,1.9299E+15,7992148,5025006,1514757806,10,10,26.53558997,22.60592925,23.46244755,9,25
1524,1,4834212,1.92801E+15,7999918,7979036,1514757849,10,10,23.47432456,26.53558997,22.60592925,43,52
1525,1,4834213,1.92896E+15,7992111,7987608,1514757853,1,10,17.77175445,23.47432456,26.53558997,4,47
1526,100,4834214,1.92896E+15,7999914,7992304,1514757865,1,1,46.2220339,17.77175445,23.47432456,12,16
1527,1,4834215,1.93084E+15,8000029,7995462,1514757869,100,1,12.15397727,46.2220339,17.77175445,4,16
1528,20,4834216,1.93178E+15,8003930,2366030,1514757872,1,100,23.44726942,12.15397727,46.2220339,3,7
1529,10,4834217,1.93367E+15,8000029,3076594,1514757879,20,1,22.13263613,23.44726942,12.15397727,7,10
1530,1,4834218,1.93367E+15,7992222,7983252,1514757888,10,20,17.91145847,22.13263613,23.44726942,9,16
1531,1,4834219,1.93461E+15,7984452,7969723,1514757892,1,10,11.83394296,17.91145847,22.13263613,4,13
1532,1,4834220,1.93367E+15,7992222,7973209,1514757921,1,1,24.53378297,11.83394296,17.91145847,29,33
1533,10,4834221,1.93367E+15,7984452,5048567,1514757937,1,1,30.42859258,24.53378297,11.83394296,16,45
1534,1,4834222,1.93367E+15,7976682,7974709,1514757949,10,1,19.34881912,30.42859258,24.53378297,12,28
1535,1,4834223,1.93367E+15,7984452,6680720,1514757960,1,10,13.80441671,19.34881912,30.42859258,11,23
1536,1,4834224,1.93367E+15,7976682,7976139,1514757970,1,1,18.38508054,13.80441671,19.34881912,10,21
1537,10,4834225,1.93178E+15,7968912,7920221,1514757998,1,1,25.49931393,18.38508054,13.80441671,28,38
1538,0.1,4834226,1.93272E+15,7976682,7946054,1514758004,10,1,13698648.43,25.49931393,18.38508054,6,34
1539,1,4834227,1.93367E+15,7980533,7950329,1514758007,0.1,10,26.43451897,13698648.43,25.49931393,3,9
1540,1,4834228,1.93461E+15,7988300,3068530,1514758015,1,0.1,22.2549352,26.43451897,13698648.43,8,11
1541,1,4834229,1.93461E+15,7980530,7939901,1514758032,1,1,22.19957834,22.2549352,26.43451897,17,25
1542,0.1,4834230,1.93461E+15,7972760,7926960,1514758041,1,1,19.63981705,22.19957834,22.2549352,9,26
1543,1,4834231,1.93461E+15,7980530,7873742,1514758056,0.1,1,17.96882849,19.63981705,22.19957834,15,24
1544,1,4834232,1.93178E+15,7988300,7968468,1514758095,1,0.1,24.11025172,17.96882849,19.63981705,39,54
1545,1,4834233,1.93272E+15,7980530,7955802,1514758101,1,1,17.59465476,24.11025172,17.96882849,6,45
1546,10,4834234,1.93178E+15,7988300,7913702,1514758125,1,1,27.52119945,17.59465476,24.11025172,24,30
1547,1,4834235,1.93366E+15,7992092,7989615,1514758129,10,1,30.75273973,27.52119945,17.59465476,4,28
1548,1,4834236,1.93366E+15,7995992,7958545,1514758139,1,10,23.98838839,30.75273973,27.52119945,10,14
1549,1,4834237,1.93461E+15,8000029,1314246,1514758143,1,1,32.30435,23.98838839,30.75273973,4,14
1550,10,4834238,1.93366E+15,7994143,7948455,1514758164,1,1,29.50301999,32.30435,23.98838839,21,25
1551,1,4834239,1.93272E+15,8000029,5828234,1514758185,10,1,25.03353207,29.50301999,32.30435,21,42
1552,1,4834240,1.93366E+15,7992222,7939801,1514758189,1,10,17.72287468,25.03353207,29.50301999,4,25
1553,100,4834241,1.93366E+15,7999992,3110417,1514758198,1,1,26.55777263,17.72287468,25.03353207,9,13
1554,1,4834242,1.93461E+15,8000029,5143942,1514758205,100,1,23.25462483,26.55777263,17.72287468,7,16
1555,1,4834243,1.93555E+15,7992222,7966471,1514758208,1,100,9.692119876,23.25462483,26.55777263,3,10
1556,1,4834244,1.93461E+15,7999992,7945803,1514758228,1,1,23.96774446,9.692119876,23.25462483,20,23
1557,10,4834245,1.93272E+15,8003820,7952865,1514758261,1,1,26.99476458,23.96774446,9.692119876,33,53
1558,1,4834246,1.93366E+15,7996033,7982010,1514758265,10,1,17.69382954,26.99476458,23.96774446,4,37
1559,10,4834247,1.9346E+15,7988263,1169739,1514758268,1,10,26.85207241,17.69382954,26.99476458,3,7
1560,40,4834248,1.9346E+15,7996033,1118926,1514758279,10,1,49.31274872,26.85207241,17.69382954,11,14
1561,1,4834249,1.93555E+15,8000029,6966325,1514758292,40,10,18.13741668,49.31274872,26.85207241,13,24
1562,1,4834250,1.9346E+15,8002422,7998813,1514758312,1,40,27.10473354,18.13741668,49.31274872,20,33
1563,10,4834251,1.9346E+15,8000029,4465364,1514758327,1,1,28.46536701,27.10473354,18.13741668,15,35
1564,10,4834252,1.9346E+15,8000029,6022174,1514758338,10,1,29.50155559,28.46536701,27.10473354,11,26
1565,1,4834253,1.9346E+15,8000029,7964429,1514758354,10,10,24.85921556,29.50155559,28.46536701,16,27
1566,147,4834254,1.9346E+15,7992222,2595791,1514758375,1,10,34.47443254,24.85921556,29.50155559,21,37
1567,1,4834255,1.9346E+15,7999992,7981853,1514758390,147,1,19.75114929,34.47443254,24.85921556,15,36
1568,1,4834256,1.93271E+15,8000029,7986530,1514758422,1,147,20.29340797,19.75114929,34.47443254,32,47
1569,10,4834257,1.93366E+15,8003917,7999924,1514758431,1,1,23.60671628,20.29340797,19.75114929,9,41
1570,10,4834258,1.9346E+15,8000029,3393470,1514758438,10,1,20.03294231,23.60671628,20.29340797,7,16
1571,10,4834259,1.93555E+15,7992222,1942777,1514758444,10,10,27.90889944,20.03294231,23.60671628,6,13
1572,1,4834260,1.93649E+15,7999992,1146276,1514758445,10,10,10.05714286,27.90889944,20.03294231,1,7
1573,0.1,4834261,1.93649E+15,7992185,7942249,1514758455,1,10,22.46418287,10.05714286,27.90889944,10,11
1574,1,4834262,1.93744E+15,7999955,1857525,1514758458,0.1,1,10.2,22.46418287,10.05714286,3,13
1575,1,4834263,1.93838E+15,7994864,7949602,1514758465,1,0.1,19.58722755,10.2,22.46418287,7,10
1576,10,4834264,1.93838E+15,8000029,5387638,1514758477,1,1,25.53795149,19.58722755,10.2,12,19
1577,1,4834265,1.93933E+15,8000110,7958329,1514758490,10,1,24.67267939,25.53795149,19.58722755,13,25
1578,11.125,4834266,1.94028E+15,8000029,1035946,1514758494,1,10,27.15520833,24.67267939,25.53795149,4,17
1579,1,4834267,1.93933E+15,8000000,7983492,1514758515,11.125,1,27.97985222,27.15520833,24.67267939,21,25
1580,10,4834268,1.93744E+15,8000029,7908139,1514758547,1,11.125,25.71773559,27.97985222,27.15520833,32,53
1581,10,4834269,1.93744E+15,8000029,4619927,1514758559,10,1,25.82117075,25.71773559,27.97985222,12,44
1582,0.1,4834270,1.93744E+15,7992222,7966167,1514758568,10,10,21.17298109,25.82117075,25.71773559,9,21
1583,10,4834271,1.93838E+15,7984452,1112756,1514758572,0.1,10,31.48648649,21.17298109,25.82117075,4,13
1584,10,4834272,1.93933E+15,7976682,972239,1514758576,10,0.1,27.2234375,31.48648649,21.17298109,4,8
1585,1,4834273,1.94028E+15,7984470,7934629,1514758579,10,10,13.25357214,27.2234375,31.48648649,3,7
1586,10,4834274,1.94122E+15,7992259,1849312,1514758583,1,10,29.15512195,13.25357214,27.2234375,4,7
1587,10,4834275,1.94028E+15,7984489,7289923,1514758601,10,1,29.57901164,29.15512195,13.25357214,18,22
1588,1,4834276,1.93838E+15,7992285,7983091,1514758629,10,10,25.79159298,29.57901164,29.15512195,28,46
1589,0.1,4834277,1.93838E+15,7984489,7972365,1514758645,1,10,23.34808716,25.79159298,29.57901164,16,44
1590,20,4834278,1.94027E+15,7976719,2261992,1514758647,0.1,1,19.69230769,23.34808716,25.79159298,2,18
1591,10,4834279,1.93933E+15,7968949,7950076,1514758669,20,0.1,24.22072209,19.69230769,23.34808716,22,24
1592,1,4834280,1.94027E+15,7976719,3709062,1514758676,10,20,14.81652616,24.22072209,19.69230769,7,29
1593,10,4834281,1.94122E+15,7968949,2377557,1514758678,1,10,17.40526658,14.81652616,24.22072209,2,9
1594,10,4834282,1.93838E+15,7976719,7961833,1514758716,10,1,31.67993437,17.40526658,14.81652616,38,40
1595,1,4834283,1.93932E+15,7984489,7977701,1514758725,10,10,35.82747696,31.67993437,17.40526658,9,47
1596,10,4834284,1.94027E+15,7992259,1766932,1514758731,1,10,37.18888857,35.82747696,31.67993437,6,15
1597,1,4834285,1.93932E+15,7984489,7963642,1514758751,10,1,23.62165818,37.18888857,35.82747696,20,26
1598,1,4834286,1.93838E+15,7976719,7965101,1514758773,1,10,21.75055526,23.62165818,37.18888857,22,42
1599,1,4834287,1.93743E+15,7984489,7887034,1514758793,1,1,23.61085483,21.75055526,23.62165818,20,42
1600,10,4834288,1.93554E+15,7988246,7969085,1514758824,1,1,27.35929417,23.61085483,21.75055526,31,51
1601,1,4834289,1.93081E+15,7996033,7984546,1514758880,10,1,22.59937155,27.35929417,23.61085483,56,87
1602,1,4834290,1.93175E+15,8000029,7969034,1514758888,1,10,15.26869746,22.59937155,27.35929417,8,64
1603,1,4834291,1.9327E+15,8000029,7301049,1514758892,1,1,24.35234835,15.26869746,22.59937155,4,12
1604,0.1,4834292,1.9327E+15,8002912,7993361,1514758904,1,1,24.63354028,24.35234835,15.26869746,12,16
1605,1,4834293,1.9327E+15,8006807,7971358,1514758915,0.1,1,20.20371545,24.63354028,24.35234835,11,23
1606,1,4834294,1.93175E+15,8010665,8008827,1514758938,1,0.1,27.64540649,20.20371545,24.63354028,23,34
1607,1,4834295,1.93081E+15,8014575,8002702,1514758957,1,1,25.0004627,27.64540649,20.20371545,19,42
1608,42,4834296,1.9327E+15,8006763,260263,1514758960,1,1,44.25,25.0004627,27.64540649,3,22
1609,1,4834297,1.93364E+15,7999326,7982776,1514758965,42,1,20.3505119,44.25,25.0004627,5,8
1610,1,4834298,1.93458E+15,8000029,7015813,1514758977,1,42,16.60917488,20.3505119,44.25,12,17
1611,10,4834299,1.93458E+15,7992222,3311685,1514758987,1,1,29.42154379,16.60917488,20.3505119,10,22
1612,21,4834300,1.93553E+15,7984452,466475,1514758989,10,1,16.4,29.42154379,16.60917488,2,12
1613,10,4834301,1.9308E+15,7976682,7973442,1514759048,21,10,27.05502144,16.4,29.42154379,59,61
1614,1,4834302,1.93175E+15,7984452,7935173,1514759056,10,21,18.27429978,27.05502144,16.4,8,67
1615,1,4834303,1.93363E+15,7976682,7974292,1514759060,1,10,19.04245882,18.27429978,27.05502144,4,12
1616,10,4834304,1.93269E+15,7984452,4554021,1514759080,1,1,26.64624023,19.04245882,18.27429978,20,24
1617,1,4834305,1.93174E+15,7992248,7966429,1514759102,10,1,148387124.8,26.64624023,19.04245882,22,42
1618,1,4834306,1.93269E+15,8000029,2485223,1514759108,1,10,22.97891566,148387124.8,26.64624023,6,28
1619,10,4834307,1.93269E+15,8000029,5492154,1514759122,1,1,25.74050616,22.97891566,148387124.8,14,20
1620,10,4834308,1.93363E+15,8000029,1621235,1514759125,10,1,29.60468407,25.74050616,22.97891566,3,17
1621,1,4834309,1.93363E+15,8000000,7970864,1514759144,10,10,20.89567384,29.60468407,25.74050616,19,22
1622,1,4834310,1.93458E+15,7992222,7977868,1514759149,1,10,10.91477878,20.89567384,29.60468407,5,24
1623,10,4834311,1.93458E+15,7984452,5437904,1514759162,1,1,22.89879244,10.91477878,20.89567384,13,18
1624,10,4834312,1.93552E+15,7992222,1348404,1514759168,10,1,25.20784175,22.89879244,10.91477878,6,19
1625,21,4834313,1.93647E+15,7999992,300173,1514759170,10,10,16.85,25.20784175,22.89879244,2,8
1626,1,4834314,1.93741E+15,8000000,7989665,1514759177,21,10,15.49444254,16.85,25.20784175,7,9
1627,10,4834315,1.93552E+15,8000029,7897466,1514759206,1,21,29.40298329,15.49444254,16.85,29,36
1628,1,4834316,1.93741E+15,8000029,3780000,1514759210,10,1,30.89731627,29.40298329,15.49444254,4,33
1629,10,4834317,1.93741E+15,8000029,4395533,1514759225,1,10,32.44854935,30.89731627,29.40298329,15,19
1630,10,4834318,1.93836E+15,8000029,1562598,1514759231,10,1,25.3190625,32.44854935,30.89731627,6,21
1631,1,4834319,1.93836E+15,8000000,7998297,1514759240,10,10,15.92052144,25.3190625,32.44854935,9,15
1632,10,4834320,1.93741E+15,7992222,5888483,1514759258,1,10,26.97793417,15.92052144,25.3190625,18,27
1633,1,4834321,1.93835E+15,7999992,4796451,1514759262,10,1,16.07692308,26.97793417,15.92052144,4,22
1634,10,4834322,1.93646E+15,8000029,7998941,1514759292,1,10,23.93788224,16.07692308,26.97793417,30,34
1635,10,4834323,1.93741E+15,7992222,5749017,1514759298,10,1,24.35007225,23.93788224,16.07692308,6,36
1636,1,4834324,1.93835E+15,7992840,7969170,1514759303,10,10,18.21666667,24.35007225,23.93788224,5,11
1637,1,4834325,1.93741E+15,7996709,7979845,1514759321,1,10,25.86722579,18.21666667,24.35007225,18,23
1638,1,4834326,1.93835E+15,8000590,7972157,1514759326,1,1,16.39293405,25.86722579,18.21666667,5,23
1639,10,4834327,1.93551E+15,7992814,7980051,1514759362,1,1,25.76048332,16.39293405,25.86722579,36,41
1640,1,4834328,1.93551E+15,8000029,4357401,1514759371,10,1,13.9244186,25.76048332,16.39293405,9,45
1641,10,4834329,1.93646E+15,7992222,1594129,1514759379,1,10,25.71437173,13.9244186,25.76048332,8,17
1642,10,4834330,1.9374E+15,7999992,1341767,1514759383,10,1,29.84179428,25.71437173,13.9244186,4,12
1643,10,4834331,1.9374E+15,8000029,6388046,1514759398,10,10,26.23519084,29.84179428,25.71437173,15,19
1644,10,4834332,1.93835E+15,7992222,3691254,1514759405,10,10,28.04205645,26.23519084,29.84179428,7,22
1645,0.1,4834333,1.9393E+15,7999992,7989182,1514759408,10,10,14.00553709,28.04205645,26.23519084,3,10
1646,1,4834334,1.9374E+15,7992185,7982511,1514759437,0.1,10,23.35312848,14.00553709,28.04205645,29,32
1647,1,4834335,1.9374E+15,7996075,7965819,1514759449,1,0.1,28.80467428,23.35312848,14.00553709,12,41
1648,10,4834336,1.93835E+15,8000029,1166672,1514759454,1,1,28.61541667,28.80467428,23.35312848,5,17
1649,10,4834337,1.94024E+15,8000029,4413468,1514759462,10,1,20.87294474,28.61541667,28.80467428,8,13
1650,10,4834338,1.93929E+15,8000000,7989495,1514759497,10,10,30.9363768,20.87294474,28.61541667,35,43
1651,10,4834339,1.93929E+15,8000029,7714902,1514759508,10,10,16.96596964,30.9363768,20.87294474,11,46
1652,1,4834340,1.9374E+15,8003519,7972818,1514759541,10,10,31.35913734,16.96596964,30.9363768,33,44
1653,1,4834341,1.93835E+15,7995737,7972597,1514759547,1,10,20.45172573,31.35913734,16.96596964,6,39
1654,0.1,4834342,1.93929E+15,8000000,7984892,1514759552,1,1,16.64267067,20.45172573,31.35913734,5,11
1655,0.1,4834343,1.93929E+15,7992222,7979028,1514759563,0.1,1,27.55154358,16.64267067,20.45172573,11,16
1656,10,4834344,1.93835E+15,7996107,7969565,1514759583,0.1,0.1,30.43245893,27.55154358,16.64267067,20,31
1657,10,4834345,1.93929E+15,8000029,5613712,1514759590,10,0.1,20.16513186,30.43245893,27.55154358,7,27
1658,1,4834346,1.94024E+15,8000029,6338876,1514759595,10,10,16.1855101,20.16513186,30.43245893,5,12
1659,10,4834347,1.94024E+15,8000029,5280443,1514759604,1,10,25.52915809,16.1855101,20.16513186,9,14
1660,1,4834348,1.94024E+15,7992222,7977230,1514759623,10,1,22.62892895,25.52915809,16.1855101,19,28
1661,10,4834349,1.94024E+15,7999992,7976757,1514759633,1,10,22.30776097,22.62892895,25.52915809,10,29
1662,10,4834350,1.94024E+15,7992185,5304910,1514759644,10,1,27.58141033,22.30776097,22.62892895,11,21
1663,0.1,4834351,1.94119E+15,7984415,7972094,1514759651,10,10,17.14262691,27.58141033,22.30776097,7,18
1664,147,4834352,1.93929E+15,7992211,7971819,1514759686,0.1,10,35.13563907,17.14262691,27.58141033,35,42
1665,1,4834353,1.94024E+15,8000000,7993195,1514759692,147,0.1,20.25570644,35.13563907,17.14262691,6,41
1666,1,4834354,1.94119E+15,7992222,7983734,1514759695,1,147,13.04764212,20.25570644,35.13563907,3,9
1667,1,4834355,1.94119E+15,7999992,7040065,1514759712,1,1,17.97717864,13.04764212,20.25570644,17,20
1668,1,4834356,1.94213E+15,7992185,7983284,1514759720,1,1,14.89339422,17.97717864,13.04764212,8,25
1669,1,4834357,1.94308E+15,7999988,7973318,1514759725,1,1,24.61098858,14.89339422,17.97717864,5,13
1670,10,4834358,1.94403E+15,8000029,3949222,1514759730,1,1,26.94000185,24.61098858,14.89339422,5,10
1671,10,4834359,1.94403E+15,8000029,3098380,1514759740,10,1,36.24324734,26.94000185,24.61098858,10,15
1672,10,4834360,1.94498E+15,8000029,2825635,1514759746,10,10,25.05790003,36.24324734,26.94000185,6,16
1673,0.1,4834361,1.94593E+15,7992222,7953312,1514759753,10,10,14.51981056,25.05790003,36.24324734,7,13
1674,1,4834362,1.94688E+15,8000000,7997788,1514759767,0.1,10,22.76908144,14.51981056,25.05790003,14,21
1675,0.1,4834363,1.94783E+15,8000029,7994104,1514759778,1,0.1,22.61232459,22.76908144,14.51981056,11,25
1676,10,4834364,1.94688E+15,8000029,5895307,1514759797,0.1,1,26.64266603,22.61232459,22.76908144,19,30
1677,15,4834365,1.94688E+15,7992222,3152946,1514759815,10,0.1,29.18444444,26.64266603,22.61232459,18,37
1678,10,4834366,1.94688E+15,7984452,3873956,1514759824,15,10,22.75328125,29.18444444,26.64266603,9,27
1679,1,4834367,1.94688E+15,7982330,7962784,1514759834,10,15,17.31638374,22.75328125,29.18444444,10,19
1680,20,4834368,1.94593E+15,7974573,5074032,1514759858,1,10,27.47474919,17.31638374,22.75328125,24,34
1681,147,4834369,1.94308E+15,7982359,7964954,1514759895,20,1,28.03514926,27.47474919,17.31638374,37,61
1682,10,4834370,1.94308E+15,7990150,7590200,1514759904,147,20,20.28580978,28.03514926,27.47474919,9,46
1683,10,4834371,1.94403E+15,7982380,2001015,1514759911,10,147,38.30332829,20.28580978,28.03514926,7,16
1684,1,4834372,1.94593E+15,7990174,7987210,1514759912,10,10,8.166834832,38.30332829,20.28580978,1,8
1685,0.1,4834373,1.94593E+15,7997957,7987288,1514759929,1,10,21.90101481,8.166834832,38.30332829,17,18
